user_id,book_id,rating
101579,27685,5
127242,50972,10
207568,53669,8
247053,18267,6
209889,61357,6
57378,34347,2
48449,10266,0
190663,84959,9
137327,2834,1
121941,53158,8
2932,69734,0
254503,10312,2
66874,1204,7
27977,52079,6
66485,78735,5
203984,74275,3
82512,68295,2
134320,287,9
112636,9546,1
121436,19110,7
112389,32605,10
177686,83602,5
256175,32435,7
172818,85351,0
47132,14446,1
30244,74893,4
172169,37443,3
231730,19979,0
108515,58140,7
76697,27783,4
43465,52615,3
212636,78706,1
13801,25809,0
93003,8700,10
40885,13469,2
93239,48811,9
84870,23243,3
27703,37867,2
15996,34675,9
34580,70775,9
267146,12559,10
219543,24999,0
123081,7611,8
148055,10338,7
188118,2267,0
234837,15557,0
54946,67359,3
206842,48887,9
125591,75918,0
57548,4733,8
76580,19184,10
139574,54532,7
24096,49461,2
169424,22813,4
79639,69813,5
76309,72378,2
207897,6806,1
223054,47239,6
269753,71896,4
270160,28946,9
128130,19994,5
171342,32724,5
191648,22255,7
245406,53459,10
232924,7525,5
12820,27886,4
251467,40340,10
36283,44771,6
211796,64756,6
12957,33744,7
111656,73823,2
93215,53930,6
39363,66844,6
76245,4823,8
79340,41350,10
258455,27204,0
143036,33067,3
154322,4298,5
250000,58617,10
195584,48466,0
223016,61199,3
137405,46347,0
125204,20890,9
44045,78865,8
131856,55194,6
120288,12920,0
157551,49984,0
252046,67570,1
94879,2482,2
172848,12607,6
146328,83308,10
11426,71936,6
96486,77948,1
166922,13679,0
110906,4290,10
10916,22783,0
52682,4128,2
15172,69626,10
11696,77050,7
129523,51383,1
40379,2943,2
21805,2070,8
187983,10610,5
236703,2754,6
80819,44904,6
179635,6076,6
169664,47350,7
58773,29248,1
62331,61899,5
22197,22669,5
207629,49236,4
9749,72613,0
141031,82818,10
124844,1453,5
222433,10045,2
159999,82524,4
19886,54043,1
257796,80314,7
183326,7067,7
110966,10129,3
54538,67143,9
59884,82405,8
207874,60783,6
192562,70436,6
117404,31171,2
2753,17560,6
53110,36195,7
97196,10729,2
133729,77986,3
165845,46912,9
252685,24607,10
124058,53627,3
259671,48332,8
124751,61266,0
197435,78525,2
163034,42370,10
55688,65103,8
73151,75155,1
90031,56018,7
92514,60568,8
261786,58957,0
26349,20815,4
3401,38802,8
260523,11731,2
91133,5350,1
253574,14218,1
215212,67770,2
78199,63248,9
184203,16042,2
158520,26279,6
212783,66699,1
120707,4996,1
215133,48081,10
113349,53595,9
140952,37183,1
7800,47055,5
148021,56797,1
15610,72117,2
249424,21958,9
18510,29730,0
206850,66328,0
260364,69357,1
113000,26726,3
34035,4301,3
146831,40597,7
276087,47297,5
146366,80410,10
97104,6135,6
4332,41961,7
99024,7199,7
253701,57101,6
202730,1816,9
67084,70081,2
274698,18249,8
189104,43749,4
222063,76816,3
193782,30721,9
96863,2346,0
269472,50773,9
245108,11128,6
156734,25872,8
37282,73207,9
202351,27488,1
40360,17379,10
38436,44651,2
150563,85446,1
25097,40847,10
102382,83625,8
90920,5796,9
140447,69656,0
21587,47293,3
49405,1892,7
132858,58824,10
227365,33454,4
133216,40525,0
172363,34754,0
92253,42044,9
95462,78205,2
30579,79604,3
115505,53427,6
3192,75139,10
101212,79680,5
58026,16997,4
106600,71570,6
57313,68729,1
164821,18315,3
255688,45420,8
138237,30793,10
103239,21463,9
67081,77069,10
113369,1722,4
269799,26468,1
180415,46942,6
252121,68299,8
47543,23847,3
224888,30158,4
213930,54099,1
230996,68968,1
116979,37897,1
227896,27685,5
87510,2851,1
121406,17423,7
169736,66356,3
99357,52385,9
58955,50085,9
98534,68859,4
79871,13694,2
155205,15840,7
254193,16389,7
61874,53983,6
238703,63129,5
4038,67899,5
144651,76556,2
265259,17511,9
131703,18329,0
203687,51736,2
237873,38574,8
81490,44706,0
196820,33433,5
55878,65020,3
77894,67782,9
27153,3416,7
86831,26181,7
250784,70781,8
52699,67798,8
20224,25081,1
12431,68755,0
226085,83458,4
237628,64598,0
276840,64644,3
20542,13241,3
204288,13599,2
213552,16864,9
205294,20904,9
241132,34461,3
181065,60879,1
168187,2782,2
57450,32758,6
58953,20696,0
61958,28434,3
149557,19990,1
82821,49668,9
20335,43717,8
195880,8863,0
85920,11900,5
122537,66302,5
11715,19074,8
147534,37889,0
194228,57172,2
12996,62811,3
196719,31771,3
241049,71513,10
140272,51096,9
5800,79876,6
142576,5692,8
18545,58886,3
84242,1579,7
45865,5539,0
155230,9460,1
132288,44529,3
123601,10071,9
261011,22264,5
107940,67158,8
100840,32403,9
157867,13670,4
254306,37186,10
214379,45296,1
269355,42089,10
75669,11208,0
222262,1236,7
252658,24428,4
3552,72422,2
275917,40234,5
102391,40526,5
44839,23708,7
11219,62236,4
24343,18695,8
140405,22116,5
224358,71278,10
41857,74395,2
55074,50173,8
258533,35650,1
201894,33717,0
164143,62367,8
36988,7065,1
213693,20922,8
27520,14932,5
103729,22796,5
201385,82201,9
270986,41554,6
126144,77487,2
232680,76832,5
42566,65820,9
80584,49714,9
271098,43782,4
216030,3716,4
196293,4951,10
191409,48341,10
3432,48482,0
139760,10714,5
164278,53731,6
162265,12026,7
1605,40744,6
76611,26083,2
204233,56953,10
247290,50760,9
17374,64532,7
141858,13531,0
22354,78313,6
87218,26002,1
198930,74468,2
144349,40457,6
199647,6505,3
156612,11102,5
27358,83971,3
150983,84056,5
62784,9319,9
78564,1935,8
178498,43623,2
210891,33589,7
32138,47235,7
88258,82728,8
115689,71048,1
267146,73757,9
152643,16292,0
178970,32220,7
229155,21804,2
146028,58729,0
105790,73822,7
39272,30715,8
51753,36837,9
109852,5556,7
61001,33139,9
210495,82506,10
272228,45140,0
109842,45244,8
173269,76790,2
219215,42542,2
131710,42606,10
163136,55529,3
60706,66415,8
172899,12789,2
116629,24671,0
18565,38089,3
183748,9225,7
103970,36927,4
259917,6123,6
58723,67675,4
11508,58263,6
68490,31939,2
93080,30060,10
123787,40073,3
25596,57835,9
3907,72953,3
247659,39065,7
181841,30200,1
226752,66042,1
162115,43993,0
188585,54191,0
192932,74577,9
158277,23512,10
216159,17478,10
155727,27894,0
63098,28072,1
81447,70808,8
121696,81098,9
41840,55407,4
188810,71943,4
138086,30887,7
31040,19558,6
256457,2848,3
278322,81520,0
74713,7769,0
57063,20405,8
86063,30044,8
67945,19810,0
255211,59083,3
64932,49808,8
86122,25124,8
175384,31862,8
237660,80537,6
261428,21099,8
150754,54910,5
92365,13475,0
78560,34574,6
93472,74228,2
182748,70456,0
209757,50654,10
274288,38654,3
145205,32781,7
128384,25462,10
247793,48010,3
236292,20611,4
40561,35976,6
250805,65177,5
60863,16746,6
205948,74024,4
181364,75803,9
251799,29858,6
105581,11408,2
146463,2837,2
154524,8161,4
48025,33890,5
173028,69384,3
168897,31871,4
271333,82289,2
27307,45802,7
266801,51729,6
153108,82683,1
181090,35031,7
143426,67078,2
212341,66618,5
216296,46866,0
204946,22457,5
19941,49525,2
70769,23687,2
72409,36182,3
170875,12815,6
200762,74382,9
169591,82083,9
195897,14224,9
270345,83500,5
60399,18913,10
56264,43181,3
126508,4758,5
57861,66749,8
68983,62098,6
104277,45304,8
146767,68836,7
78033,32369,4
255350,33038,9
4925,3657,4
72497,23091,7
206480,35470,9
191221,28123,7
235609,35011,1
93920,20665,8
206428,57544,3
267764,17098,8
218177,41823,1
126934,75428,2
51787,50036,5
249023,58314,10
277637,6217,7
65829,84713,10
64026,34852,5
190018,46792,5
177613,76707,2
272369,65246,3
56082,13283,4
159543,50407,3
123419,79269,3
248369,81576,4
174756,59661,2
117149,63847,0
274100,73704,9
37018,78844,3
18162,81206,2
202017,58754,10
253965,83256,7
1266,28399,10
239722,50256,9
258534,30478,6
160937,65277,4
266856,16724,10
65090,84433,9
232606,44746,5
50288,74439,7
218012,42473,1
84282,51203,3
222187,14856,4
101519,78441,9
124483,6076,9
164209,36096,5
136877,28058,6
197313,71202,1
78465,46185,2
41614,31131,8
254951,33477,4
190645,1712,5
165176,47667,8
273402,47378,8
39800,75087,2
188645,49967,2
52429,57411,1
32967,21938,0
53414,29920,4
160313,29399,3
121752,18377,7
85975,21792,4
74423,78299,2
180515,32197,9
243213,2739,7
235632,78953,2
35228,62321,0
34940,17434,4
21539,28186,0
43026,23015,6
221940,48202,3
61342,73604,2
206488,58280,3
275839,28244,1
9931,55739,8
216904,18144,10
36543,42467,6
254647,10304,0
220068,68820,2
146262,49731,7
218122,153,5
189477,43103,3
63884,77256,9
169994,48315,1
223966,38751,6
226802,69318,3
85221,32373,3
259892,47738,1
202868,55892,8
86875,62298,1
223574,3691,5
182945,15346,6
55795,78442,10
153644,82908,3
16757,70060,3
269620,28961,1
261922,26282,9
76251,2682,6
119500,61184,6
271152,41104,3
34422,62176,7
72845,23003,1
5680,13731,2
195233,21238,8
202988,16022,3
84660,8139,8
107125,36382,0
202392,31980,3
225296,22442,10
112441,15062,4
257780,40999,3
257918,6131,7
79417,54197,3
36682,25123,10
272126,10134,3
118760,70477,2
162607,81342,4
179668,58067,6
116870,10285,0
9732,78289,1
76222,60773,4
49029,1829,3
241549,55836,1
178632,27784,2
63168,36305,6
262762,56362,9
9581,85375,8
117135,68930,8
217944,52820,3
205504,7181,5
101395,84410,4
253299,83131,5
178517,67742,5
180619,46022,2
56135,15925,10
214439,10512,9
179826,57192,9
112610,62022,8
124,58160,1
14357,13782,3
124557,49809,1
156983,37023,8
151059,85119,4
30462,40502,9
103273,12397,5
243909,66798,6
198633,19215,10
53095,40772,9
252572,71919,3
197870,20880,5
80385,57698,4
149590,74085,3
110207,34017,6
36881,51458,8
39989,75798,4
79260,67765,1
198186,28303,1
125803,1034,4
159334,2803,3
75462,66186,6
179642,13963,1
135992,3716,1
107877,40354,5
29270,74284,8
86907,3223,1
132569,41310,9
115710,45258,7
19085,26844,8
47935,18487,8
258971,4076,6
198505,52938,7
63302,49429,0
88813,85159,1
178680,56427,10
150142,41140,5
105958,82576,3
201692,25659,2
113352,30310,4
91256,67481,5
264640,59370,7
250943,71075,8
99378,37839,7
210866,15156,0
78733,81399,4
131350,52359,6
174315,63700,6
275813,10336,0
23273,71239,0
115854,51621,3
79345,79794,2
164407,645,10
97681,8711,3
112080,46908,9
132103,31182,5
117770,28272,1
112328,1222,8
106988,11897,9
216959,80708,10
149736,31862,6
136687,9593,7
778,34140,6
169350,64558,9
36671,52640,1
64640,76565,10
260163,70925,6
249689,75989,5
74335,27849,4
2115,12416,8
5434,56227,9
228490,58301,2
76836,27835,4
49527,28415,0
124848,33287,2
49620,9024,8
234978,65657,3
168563,83234,10
189720,25063,2
58507,62779,2
221977,37149,5
198065,26493,7
110940,26663,10
233920,95,1
149175,36674,9
13545,53191,4
28531,46086,4
123243,14499,7
48082,57445,6
21126,48763,7
10218,85214,9
181442,18309,8
142635,52242,0
171977,63473,10
70209,45526,7
262413,28208,0
262800,266,7
42461,60186,6
109933,39405,3
120592,26184,7
226295,51791,5
171484,36782,9
189229,26995,4
85798,33229,2
274241,33645,2
226856,60709,10
74962,30389,7
171179,48440,7
100740,2302,10
222863,42083,10
88141,3268,9
108524,11431,2
173153,11473,1
191220,17417,10
4028,73399,1
124020,19158,4
93287,51182,1
5397,64348,1
27965,28003,3
104910,5644,7
14716,35476,9
118293,53507,0
187130,40482,6
162107,27627,7
215818,8473,2
244910,53652,5
25693,33808,8
278206,48177,1
101732,18626,4
201292,73538,4
169011,55469,8
97005,14585,5
120817,81238,2
187960,24864,0
296,40598,3
54097,74935,0
116439,7813,9
199853,68884,4
210112,18216,4
58185,3656,10
40643,13875,10
138676,32709,0
116146,30326,6
54545,8478,1
95947,34382,4
254497,54869,8
265306,80698,9
247142,5979,1
25438,39141,7
219439,11445,1
140180,7612,0
33250,76068,1
33352,15361,5
215178,20658,8
214810,65118,9
277502,73431,1
269684,41784,10
174031,29292,10
223691,38504,2
162753,37520,1
232155,61219,1
53701,64742,2
201846,28049,0
171955,4594,0
23147,12808,1
181589,82188,7
21890,32655,1
187976,72267,7
256345,42553,9
240334,43524,8
178481,71756,10
179626,21890,9
121725,13909,4
20820,46595,2
72202,36381,5
199253,10281,3
71115,28549,4
68733,74888,9
171943,21637,4
196541,45817,10
57410,17821,7
160858,57936,3
58959,11012,7
276779,21825,7
51562,5023,6
223705,72002,7
140471,69742,7
111256,5594,4
85086,62119,10
126115,74678,4
116232,6622,10
1446,37703,9
61478,34281,2
24081,51962,6
60146,26929,7
52067,33946,5
199148,55026,3
186787,56211,10
52794,53216,10
5266,67834,5
222995,65959,3
167160,20079,0
182962,66905,6
51025,15226,7
102060,72223,6
277602,41687,5
125218,64003,10
9217,21800,3
242781,66280,3
29705,49507,10
23212,6461,3
181043,59055,3
18039,32315,0
166373,31542,9
83542,7670,4
93002,54768,10
3840,46481,7
158812,11081,1
59529,48714,6
174093,32829,6
267093,27860,8
24192,84577,6
182414,10495,6
168288,64735,3
139013,27202,10
75201,34485,4
133316,62661,5
28282,44398,4
50663,17783,5
2197,70711,5
197247,18094,3
68752,53024,7
131506,49271,9
172822,50521,9
19923,69508,10
130192,69939,0
131662,12618,9
72802,5984,1
26596,20132,4
243993,62403,1
24206,57926,7
82209,51967,7
63262,44401,4
117283,34404,9
263142,8651,1
234733,79579,0
168742,1432,7
248165,78463,7
24692,35325,3
228192,39339,10
53422,22249,6
86387,6609,7
76639,21749,9
198424,73922,8
271044,17536,9
74225,45430,0
100277,3190,1
84855,76689,8
78522,31688,8
207912,63279,3
6279,11325,8
1518,40573,9
75401,6915,10
131240,73874,4
272847,17540,3
4528,50675,9
41756,55903,7
254198,13228,5
41276,11300,10
155937,51417,0
86739,29797,6
182278,84382,8
173812,80786,9
183149,13435,4
123722,8095,5
187306,74214,2
60766,40170,2
152356,23488,0
52604,73208,5
242378,577,2
271590,70511,3
210395,877,2
119226,10228,7
26105,57566,0
121638,11165,0
163373,77673,10
169429,13887,8
185684,49765,3
83838,79233,10
20916,28937,1
233611,23894,8
243785,35574,10
154986,67716,5
3932,18852,1
85964,18333,2
94444,69244,1
235352,1748,0
90482,59854,10
44585,38308,2
192085,28767,4
200578,2510,5
23527,83890,6
186149,39067,0
184338,2421,2
148905,12647,5
250870,17111,1
160203,69191,1
235870,47020,2
9103,62011,2
55502,34490,5
229937,30855,4
213678,66119,3
199801,76455,3
41799,8849,6
61015,78051,1
42760,33557,0
25138,11984,4
235185,25568,0
210987,11392,4
259496,52462,1
93650,45531,9
158696,24293,6
73792,57833,7
266779,69689,6
190229,66522,0
88123,16878,10
257095,73927,6
12527,52505,7
113840,7385,1
183631,74378,8
154657,48551,0
128948,44598,7
265388,14429,7
146603,56297,3
117503,84965,9
41050,63573,4
9581,74370,5
55456,80018,7
81254,60563,4
146655,82164,0
132031,40304,6
19397,68861,9
35757,83853,7
11865,3636,5
271057,15156,9
38363,52739,7
169457,17236,5
80621,36317,1
178722,11070,2
79982,77301,5
191937,79759,1
74731,29422,3
104773,69794,9
183379,31911,5
77896,49512,9
6508,83686,6
137095,66128,6
16488,78879,0
17257,62646,1
1752,46246,9
254191,61707,2
205427,17412,7
92949,25053,2
239802,77463,6
145750,56669,4
44397,49193,2
216528,12207,9
31700,68412,10
21749,9449,3
125269,42696,3
214979,36969,10
4681,65329,9
193728,27484,7
237668,11872,8
159715,28236,8
208006,58214,10
60192,83261,8
168051,12791,6
244203,6666,2
198211,47801,6
91869,26780,4
159900,35645,5
30973,67254,3
58180,31002,6
204386,29632,8
92845,4794,3
152028,19235,8
183827,61231,3
61788,79581,3
83024,30724,8
18655,15364,7
176525,63142,5
83501,11823,0
194555,6556,4
124066,69950,1
80004,19043,7
91968,50150,9
123229,75406,10
147245,2541,7
63087,67882,7
85809,29568,7
172870,4242,5
161740,2236,4
89389,64973,0
200221,61097,7
144747,56073,7
18170,60226,10
141617,58279,8
232364,24667,6
122041,84283,8
207533,7699,10
251879,65202,0
95542,41553,3
18221,22372,5
184562,1518,10
158912,49999,8
140647,83866,4
175212,47545,4
204630,12673,6
160816,74694,8
77565,49676,1
170037,81792,0
169310,35783,1
14902,32603,0
150734,82334,9
68314,29172,4
64953,6263,0
7288,31798,9
30115,13668,0
121054,43998,0
191303,69255,8
52760,20432,7
214382,78078,5
118250,79105,8
200640,51565,5
8729,62813,0
80518,24573,7
267168,44406,5
4605,7556,1
107934,55598,4
273389,48506,5
146535,65166,8
242579,76095,0
171409,29434,10
236112,59832,4
168516,16160,8
72391,34346,4
63124,60872,1
118502,22843,6
149604,63396,6
266170,3937,8
222424,48124,7
202835,61102,1
83574,36448,4
256724,18586,7
185166,46426,0
32264,75058,6
131040,13272,0
87626,82425,1
143276,28931,1
195559,84890,3
2480,18798,2
239736,77261,3
65009,6214,6
130899,16612,10
256551,33336,0
255817,31327,0
235786,64124,7
100084,44197,2
230387,38796,10
278541,22628,9
60324,63645,0
106452,57272,7
75218,65212,7
204199,21242,3
38888,71207,9
27149,76587,1
216448,48819,9
251838,55274,8
40853,37219,7
273084,70665,7
180854,4368,8
278623,54214,7
113385,50425,6
43776,82079,6
71929,68375,7
188097,53073,8
82660,23918,0
227498,12315,0
241251,55823,7
143432,37096,4
34365,57050,4
30193,44827,0
16229,12742,4
138266,76669,9
218213,2514,7
222862,57876,9
204581,76645,8
112640,66671,7
260238,45531,4
37465,6787,7
241400,54354,1
124067,7109,8
50407,50196,6
215064,70881,4
260897,82490,4
161079,26343,0
263247,74281,3
133372,58850,4
190438,41230,6
266430,54030,7
68757,68551,1
175217,38348,0
25929,78754,5
77325,2271,10
88543,5592,10
124858,51475,3
162529,25973,10
71423,29077,9
138932,568,5
175081,67934,4
23918,72966,0
218078,84198,0
21766,69831,9
40183,18031,10
239140,49283,8
208486,33805,7
86437,480,3
125405,28724,10
193163,41911,2
69459,25620,9
224602,25416,8
16643,22137,10
275971,64822,7
87254,61546,3
100124,59382,3
66256,23815,1
194956,26077,0
120682,60482,9
183189,36268,2
11386,61590,8
45857,2488,10
20357,257,3
91524,36691,1
146579,6640,2
67864,16318,10
8730,19340,2
153491,16095,7
70819,2826,1
134379,37889,4
238105,11198,3
239048,52203,10
192281,25371,9
82465,22870,2
136423,76655,1
71390,74570,1
73849,38608,10
205188,6034,8
238118,32364,6
6826,25728,0
77112,31545,7
252630,53110,5
82948,7450,4
6034,61802,5
105379,29709,9
275055,36927,2
22438,81456,8
87871,71111,10
43617,67086,7
24954,28710,0
144459,34492,1
64472,78785,3
232764,82534,0
47965,70494,2
125727,63385,10
257844,17691,9
125581,3006,1
65403,51972,5
3256,69450,7
225788,41665,5
126592,53945,1
227360,77013,0
240163,51257,9
13853,48875,10
195750,63607,6
255485,34422,10
26617,42062,3
164600,63073,6
38839,55120,2
169618,3363,1
222838,29857,1
46121,291,4
189208,36236,5
148288,64546,8
38534,13674,8
13089,20220,10
196938,77769,4
65274,22288,7
113841,80292,8
20978,85234,8
104892,38601,4
70279,10980,6
245418,67504,4
271203,3892,4
240524,15031,2
99014,6140,6
7973,25682,6
103855,10182,1
58424,21478,3
4950,32799,1
39622,76258,4
232601,64691,3
150192,34124,5
140780,28874,6
13282,23894,5
22433,32578,7
270402,54210,10
224048,7369,7
78556,49619,8
257739,33783,9
108923,28384,7
220156,23870,4
35340,26734,2
60247,44458,1
134172,48574,3
224212,26125,8
240540,30258,0
165084,48595,10
32728,75346,5
213328,13917,0
213541,35972,8
27627,80488,9
6034,50722,4
217360,24842,4
42073,71727,5
137632,76996,1
157562,79853,6
266380,66283,8
121049,3419,2
127958,24529,5
223625,53797,2
85680,42759,1
55497,1618,9
176992,16067,5
95777,54547,9
113048,50383,3
25036,69398,5
99057,21585,6
12557,13868,6
60402,47319,4
201947,42965,7
37728,79190,3
44850,69459,4
244716,48635,7
241059,30347,5
203141,2258,10
40479,1735,0
268232,31658,1
246059,83258,0
131074,53107,3
22434,81121,2
77682,45641,1
1456,53747,6
63039,71370,5
71328,70096,7
110241,38948,2
148610,33120,10
216372,25821,0
6890,2812,1
156825,24921,10
80677,21010,7
85816,84559,1
228080,16946,7
256546,50494,9
98865,36715,0
94884,50931,3
236893,6247,10
154174,68428,2
188773,65191,6
228079,83338,8
195095,29376,10
224692,6528,7
42798,34801,7
194803,68425,9
126015,59548,4
254374,81530,0
278590,62196,10
270569,58698,3
182338,3214,8
79076,1231,9
48113,41649,5
124208,64452,1
52085,5553,2
225300,16728,4
242108,73247,6
87748,31438,10
104943,22621,6
224602,59573,8
187847,14869,9
260317,4552,4
85748,75356,9
154791,48075,6
163921,18578,4
84840,41709,2
130672,28335,0
229834,3265,1
42912,1333,3
255069,23207,4
22213,62542,7
165676,78405,6
48795,26017,5
105486,55211,4
168243,74415,9
180050,77496,4
275022,32662,5
79293,24160,1
103567,41635,8
152232,48072,10
14050,31349,6
66801,62173,5
21550,57565,8
105875,37286,7
175299,71960,10
85090,5369,9
106082,37207,5
186394,25104,1
26067,81853,7
138922,56903,5
23487,76865,5
261325,76830,9
99389,57381,8
58342,5701,0
211558,35035,1
204193,3274,4
213951,58107,2
239130,44747,3
257705,27104,7
169402,62926,7
25392,8791,10
36332,21410,7
135249,70776,5
269542,66041,9
103071,58545,3
14899,58155,10
129769,14774,4
69775,34421,4
89229,4726,9
105695,31977,6
215886,26437,3
32881,40480,2
178589,29736,10
151523,72599,10
214886,72681,2
164450,1397,9
246216,66806,5
255550,5518,9
141259,34995,2
272551,13840,5
266914,49950,8
269159,49264,3
12851,43698,10
232547,9338,1
177862,3614,4
107965,72043,5
50788,36626,5
60842,67855,8
91549,20611,10
88337,55837,0
41914,42872,1
237483,46852,7
79256,78204,6
103152,30638,10
158058,67644,6
3836,2509,0
127834,55664,8
151282,84227,9
229312,20744,3
252293,18138,0
107787,55368,9
24045,41243,5
182005,67197,1
99004,73139,8
90715,39351,4
127005,28321,4
274963,8915,6
121985,48551,1
191673,22879,8
6172,42330,9
173684,35514,2
255927,33277,9
6832,69767,3
123115,61566,5
265899,38205,10
227573,16835,0
75480,12731,6
29974,6902,2
171308,38066,7
28932,24061,6
176183,18356,4
197062,47347,4
98443,59661,4
12888,39532,7
206744,35803,7
55749,85147,9
149437,12065,7
116773,32461,7
188631,58568,5
256549,32799,6
251873,33813,2
31418,72317,0
193842,65303,8
175303,56377,7
14760,65259,6
136599,52725,6
136364,36159,2
181879,59026,8
273886,47265,9
145045,65750,4
124954,30255,10
216144,84545,10
111966,18544,1
159847,75828,0
151690,8393,7
30103,80390,2
162985,74928,2
201890,74343,0
122033,71003,7
55197,42560,8
214451,18640,8
148990,14115,6
193437,56182,2
226121,2195,8
266080,84396,1
114355,48144,7
113032,25378,3
161941,47018,10
52335,34597,9
165084,80687,9
138066,44625,1
203038,47263,1
56095,14335,8
76757,1206,0
126897,8975,7
179588,56276,9
137709,61826,4
237493,80986,8
269791,83051,3
146198,57734,1
197317,82060,6
272003,73628,10
215394,82214,0
141185,29197,9
30199,33119,1
50525,27380,3
96518,27266,8
224838,38901,6
132901,20468,6
235533,74938,4
105405,25941,7
46779,27200,1
246756,39724,10
193455,21062,4
153701,65796,8
86001,51839,3
66908,83338,8
275696,22450,3
118407,58708,9
262570,75258,9
88741,2961,8
103482,61229,8
145850,61201,8
223638,52384,5
47681,56240,6
257946,52067,9
62065,11330,2
170711,69687,5
74510,39924,1
64832,62737,1
238074,23521,0
145108,77755,2
238696,52760,9
136006,8422,0
245905,25258,9
244880,36594,1
145423,70382,6
68208,74191,2
227167,50645,2
49874,69577,6
108471,17017,0
225610,33141,5
146847,62234,4
73023,43501,4
151649,2361,4
212180,6730,8
72227,502,2
221974,27108,0
100761,20150,4
112766,26927,6
73690,46636,1
147583,46586,3
152156,28174,0
263808,72836,0
223863,78192,4
239303,28869,9
127253,3395,5
93210,54285,6
93877,59295,6
219281,79837,8
3769,40650,9
14666,3061,0
86013,84747,1
247,71914,9
277747,21469,4
138045,36436,3
14824,55311,4
199134,39747,4
52818,44005,1
83902,47741,5
210995,36081,4
244969,63328,1
231056,64962,10
197262,24010,1
209082,45638,8
199963,34480,3
237190,28835,3
50166,38429,10
16233,46196,9
175651,74933,8
179301,16750,4
262248,45138,9
5369,3450,10
42625,46814,2
20293,25135,10
147707,54299,7
50875,16266,0
182477,20091,2
101124,47384,7
146842,50992,8
42958,52146,2
121682,54970,5
127763,29105,4
253756,68605,8
191179,68047,7
216804,34606,9
85004,51631,7
275821,40866,1
205494,41894,4
25534,62803,4
84267,73874,1
259537,85349,5
119137,72891,4
35857,27445,0
260894,65339,9
245901,30596,1
245931,66989,6
86379,30605,2
35959,82564,7
46527,10041,4
73484,1553,4
107483,77251,7
259930,23161,4
8090,32909,5
140871,73781,10
126906,67828,1
15624,4209,10
237063,27827,8
68112,24271,2
93308,61862,6
163964,65614,5
156442,7496,10
263031,66711,5
210784,72792,7
146022,14275,2
101365,48912,10
177127,19066,4
66459,60863,5
248559,72844,6
164978,69523,7
259362,4461,1
52761,16607,1
40625,35429,4
234726,79646,3
273374,51269,1
119315,74524,4
98206,21904,7
152613,68234,0
23247,19763,1
64865,47005,1
181185,55809,7
219788,7462,0
241691,58755,6
257877,24464,8
190981,60253,7
169841,63367,6
235479,43751,6
220012,10853,4
220612,4754,10
185409,54282,6
72693,44911,7
93948,10346,4
33642,11352,7
201632,2895,9
272428,17366,1
167599,44373,5
197371,37911,9
142683,13122,4
245820,1042,1
165107,66995,0
72561,47831,1
26828,28482,0
258141,69661,4
128105,22622,10
124717,42269,7
83866,54128,2
68241,68163,1
175630,84483,3
258558,17363,2
56012,65945,6
196407,70050,7
143781,32321,4
13237,85065,10
65349,65322,5
173039,46857,5
199238,33296,1
187593,2931,2
17724,50527,6
32939,6757,5
192093,68667,3
99065,72732,3
65698,75855,8
20314,3028,3
252546,19089,4
7063,37225,3
131444,37520,9
57026,3547,1
44989,40533,6
178255,74859,9
260223,36359,8
134373,70122,3
51161,8432,10
8822,9027,3
201296,20527,3
33738,24447,5
151717,2790,1
200373,81173,6
179208,30852,4
219055,25726,2
131017,83582,3
113466,54430,4
253383,49059,1
227264,943,6
22318,36072,5
185743,58655,4
260371,58530,1
35635,23045,5
124339,68658,2
184740,74829,4
207,49467,6
178690,32809,7
172463,84601,10
116530,14357,6
188102,8536,1
266543,7975,10
93496,35224,4
54795,74408,0
158915,10861,10
155459,27322,9
131007,54182,8
12519,41870,1
63266,35986,2
132314,6270,3
148003,60651,1
203695,77278,10
23522,23023,8
167547,13188,2
51163,6348,0
7300,64,7
171607,39686,3
89460,37349,7
119655,66499,2
191690,43535,10
120585,60305,3
50233,9265,3
239712,59546,6
235903,55046,7
276398,65543,0
182637,20326,5
8724,43672,2
159898,33162,4
74966,16220,2
129851,18347,0
8695,57973,0
104402,22985,6
161119,22426,7
261943,79790,0
199266,68259,4
143847,36062,9
259945,33322,10
82107,59346,5
896,26357,8
40577,23833,4
71801,64977,2
134674,9817,3
146167,77004,8
55413,16263,10
258827,2585,3
133653,72000,10
59304,74015,4
126359,33448,9
117840,53234,7
40634,76655,9
184767,69728,7
74036,5400,9
15225,81789,4
123730,64613,6
197295,82319,8
131364,29346,6
18920,73822,8
147107,22208,5
145274,14207,8
190401,56373,6
191965,11172,0
273497,12838,1
90916,69640,6
203672,3075,4
237575,13603,10
48887,82047,0
165316,67394,6
67403,31349,9
12238,73728,10
219526,34266,4
156571,65796,5
227027,3884,1
182183,69732,5
122730,32060,4
234853,72385,10
196279,54534,6
231549,37510,8
243604,55381,7
99442,67697,6
156051,6686,6
260670,7485,9
108721,21562,0
208178,18863,2
82177,66056,5
164469,63637,9
178383,54380,9
76148,2823,6
226286,22551,10
103770,29505,9
213842,22687,9
240625,54259,2
16100,24967,7
45723,63749,6
41902,72104,6
84830,9145,2
33870,68973,8
95572,55407,3
60017,67107,1
246454,3647,9
169322,11117,4
272625,25405,9
156445,13515,5
171385,25750,9
252931,82680,2
